"id","name","address","area","borough","postcode","?","another?","latitude","longitude","london borough"
144604,"Claret Wine Bar","33 The Broadway, Cheam","SM3 8BL",524246,163714,51.358919,-0.216919,Sutton
144605,"Classe Catering","Health Club & Cricket Ground, Gander Green Lane, Sutton","SM1 2EH",525039,164011,51.361424,-0.205431,Sutton
144609,"Coach And Horses","12 High Street, Carshalton","SM5 3AG",528108,164507,51.365189,-0.161195,Sutton
144610,"Cock And Bull","26 High Street, Sutton","SM1 1HF",525994,163977,51.360898,-0.191733,Sutton
144680,"Dukes Head Hotel","6 Manor Road North, Wallington","SM6 7NT",528558,164813,51.367838,-0.154625,Sutton
144684,"Ebb And Flow","59-61 High Street, Sutton","SM1 1DT",525931,164058,51.361640,-0.192609,Sutton
144743,"Gander Inn","The Gander, 2 St Dunstans Hill, Cheam","SM1 2UE",524717,165074,51.371030,-0.209681,Sutton
144792,"Harvest Home Pub","Harvest Home Ph, 27 Beddington Lane, Beddington, Croydon","CR0 4TG",530142,165319,51.372032,-0.131704,Sutton
144919,"Lord Nelson","837 London Road, North Cheam","SM3 9DR",524048,166094,51.380352,-0.218931,Sutton
144984,"Moon On The Hill","5 - 9 Hill Road, Sutton","SM1 1DZ",525891,164064,51.361712,-0.193181,Sutton
145010,"Nonsuch Inn","552-556 London Road, North Cheam","SM3 9AA",523598,165168,51.372119,-0.225716,Sutton
145018,"North End Tavern","The North End Tavern, 245 Cheam Common Road, Worcester Park","KT4 8ST",522795,165630,51.376453,-0.237093,Sutton
145029,"Old Bank","The Old Bank, 2 High Street, Sutton","SM1 1HN",526023,163895,51.360155,-0.191346,Sutton
145031,O'Neills,"37 High Street, Sutton","SM1 1DJ",525956,163951,51.360682,-0.192288,Sutton
145107,"Rose And Crown","Rose And Crown Public House, Wallington Corner, Wallington","SM6 7HX",528529,164880,51.368446,-0.155023,Sutton
145160,"Shinner And Sudtone","67 High Street, Sutton","SM1 1DT",525931,164058,51.361640,-0.192609,Sutton
145167,"Slug And Lettuce","33-35 High Street, Sutton","SM1 1DJ",525956,163951,51.360682,-0.192288,Sutton
145276,"The Brook","Midas Touch, 181 Central Road, Worcester Park","KT4 8DR",522301,165984,51.379742,-0.244059,Sutton
145278,"The Butterchurn","The Butter Churn, Erskine Road, Sutton","SM1 3AS",526679,164965,51.369625,-0.181548,Sutton
145294,"The Crown","285 High Street, Sutton","SM1 1LD",525730,164745,51.367859,-0.195252,Sutton
145305,"The Greyhound","2 High Street, Carshalton","SM5 3PE",527874,164468,51.364891,-0.164583,Sutton
145307,"The Harrow Inn","6 High Street, Cheam","SM3 8RL",524327,163562,51.357544,-0.215809,Sutton
145309,"The Hope","48 West Street, Carshalton","SM5 2PR",527687,164739,51.367368,-0.167156,Sutton
145316,"The Little Windsor","13 Greyhound Road, Sutton","SM1 4BY",526346,164335,51.364038,-0.186553,Sutton
145318,"The Lord Nelson","32 Lower Road, Sutton","SM1 4QP",526534,164483,51.365326,-0.183802,Sutton
145323,"The Nightingale","The Nightingale Ph, 53 Carshalton Road, Sutton","SM1 4LG",526435,164199,51.362796,-0.185324,Sutton
145328,"The Plough","The Broadway, Plough Lane, Beddington","CR0 4QR",530142,164783,51.367207,-0.131894,Sutton
145330,"The Prince Of Wales","28 Malden Road, Cheam","SM3 8QF",524182,163924,51.360820,-0.217764,Sutton
145331,"The Racehorse Public House","17 West Street, Carshalton","SM5 2PT",527676,164638,51.366472,-0.167364,Sutton
145332,"The Railway Tavern","47 North Street, Carshalton","SM5 2HG",527724,165060,51.370245,-0.166510,Sutton
145334,"The Red Lion","Hackbridge Road, Hackbridge","SM6 7AX",528355,165996,51.378506,-0.157113,Sutton
145335,"The Robin Hood","52 West Street, Sutton","SM1 1SH",525671,164298,51.363855,-0.196257,Sutton
145341,"The Sun","4 North Street, Carshalton","SM5 2HU",527894,164752,51.367439,-0.164180,Sutton
145342,"The Sutton Arms","60-62 High Street, Sutton","SM1 1EZ",525971,164080,51.361829,-0.192027,Sutton
145348,"The Windsor Castle","378 Carshalton Road, Carshalton","SM5 3PT",527559,164203,51.362580,-0.169186,Sutton
145349,"The Winning Post","265 High Street, Sutton","SM1 1LD",525730,164745,51.367859,-0.195252,Sutton
145350,"The Woodcote Flying Club","51A Woodcote Road, Wallington","SM6 0LT",528966,163737,51.358075,-0.149157,Sutton
145405,"Whispering Moon","25 Ross Parade, Wallington","SM6 8QF",528954,163985,51.360306,-0.149239,Sutton
145430,"Ye Olde Red Lion","17 Park Road, Cheam","SM3 8QB",524285,163785,51.359549,-0.216334,Sutton
145451,"93 Feet East","150 Brick Lane, London","E1 6RU",533892,182075,51.521731,-0.071522,"Tower Hamlets"
145488,Albert,"Albert Public House, 74 St Stephens Road, London","E3 5JL",536585,183365,51.532679,-0.032231,"Tower Hamlets"
145489,Alcotraz,"212 Brick Lane, London","E1 6SA",533894,182347,51.524165,-0.071391,"Tower Hamlets"
145502,"All Bar One","All Bar One, 42 Mackenzie Walk, London","E14 5EH",537481,180236,51.504335,-0.020542,"Tower Hamlets"
145527,"Angel & Crown","Angel And Crown Public House, 170 Roman Road, London","E2 0RY",535652,182962,51.529282,-0.045843,"Tower Hamlets"
145535,"Apples and Pears","26 Osborn Street, London","E1 6TD",534015,181541,51.516903,-0.069954,"Tower Hamlets"
145537,"Approach Tavern","47 Approach Road, London","E2 9LY",535232,183173,51.531279,-0.051799,"Tower Hamlets"
145550,"Artful Dodger","47 Royal Mint Street, London","E1 8LG",533976,180804,51.510289,-0.070795,"Tower Hamlets"
145581,"Backyard Bar","231-237 Cambridge Heath Road, London","E2 0EL",534966,182631,51.526472,-0.055839,"Tower Hamlets"
145593,"Bancroft Arms","Bancroft Arms, 410 Mile End Road, London","E1 4RQ",536073,182250,51.522782,-0.040038,"Tower Hamlets"
145606,"Bar Locks PH","21 White Church Lane, London","E1 7QR",534072,181394,51.515568,-0.069188,"Tower Hamlets"
145681,"Bethnal Green Tavern","The Misty Moon, 456 Bethnal Green Road, London","E2 0EA",534836,182692,51.527050,-0.057688,"Tower Hamlets"
145726,"Blind Beggar","The Blind Beggar, 337-341 Whitechapel Road, London","E1 1BU",534858,181911,51.520027,-0.057670,"Tower Hamlets"
145737,"Boro' of Bethnal Green Working Mens Club","Bethnal Green Working Mens Club, 42-46 Pollard Row, London","E2 6NB",534442,182686,51.527091,-0.063367,"Tower Hamlets"
145744,"Bow Bells","Bow Bells Public House, 116 Bow Road, London","E3 3AA",537424,182855,51.527892,-0.020342,"Tower Hamlets"
145779,"Brown Bear","Brown Bear Public House, 139 Leman Street, London","E1 8EY",534132,180934,51.511421,-0.068503,"Tower Hamlets"
145853,Callaghans,"55 Chrisp Street, London","E14 6LP",537890,181208,51.512979,-0.014272,"Tower Hamlets"
145873,"Captain Kidd","Captain Kidd Public House, 108 Wapping High Street, London","E1W 2NE",534737,180018,51.503036,-0.060136,"Tower Hamlets"
145879,"Carpenters Arms","73 Cheshire Street, London","E2 6EG",534222,182346,51.524088,-0.066666,"Tower Hamlets"
145882,Castle,"44 Commercial Road, London","E1 1LN",534058,181317,51.514880,-0.069419,"Tower Hamlets"
145896,"Champagne Route","30 Gauging Square, London","E1W 2AE",622675,-5527598,,,"Tower Hamlets"
145897,"Chapter House Student Living Bar","9 Frying Pan Alley, London","E1 7HS",533546,181606,51.517598,-0.076684,"Tower Hamlets"
145908,Cherry,"359 Mile End Road, London","E3 4QS",536330,182478,51.524769,-0.036248,"Tower Hamlets"
145972,"Club Oops","30 Alie Street, London","E1 8DA",533939,181178,51.513659,-0.071186,"Tower Hamlets"
145986,"Commercial Tavern","Commercial Tavern Public House, 142-144 Commercial Street, London","E1 6NU",533578,182086,51.521903,-0.076041,"Tower Hamlets"
146028,Coupette,"423 Bethnal Green Road, London","E2 0AN",534694,182703,51.527175,-0.059730,"Tower Hamlets"
146072,"Davys At Canary Wharf","31-35 Fishermans Walk, London","E14 4DH",537394,180409,51.505920,-0.021727,"Tower Hamlets"
146077,"Dean Swift","Dean Swift Public House, 2-6 Deancross Street, London","E1 2QA",535069,181210,51.513678,-0.054899,"Tower Hamlets"
146124,"Dog & Truck","72 Back Church Lane, London","E1 1LX",534248,181114,51.513010,-0.066760,"Tower Hamlets"
146137,"Drapers Arms Bar & E1 Venue Bar","432 Bancroft Road, London","E1 4DH",535864,182358,51.523803,-0.043007,"Tower Hamlets"
146141,"Duke of Wellington","12-14 Toynbee Street, London","E1 7NE",533684,181630,51.517781,-0.074687,"Tower Hamlets"
146161,"East London Liquor Company Ltd","Unit Gf1, Bow Wharf, 221 Grove Road, London","E3 5SN",535902,183267,51.531963,-0.042124,"Tower Hamlets"
146179,"Eleanor Arms","460 Old Ford Road, London","E3 5JP",536519,183623,51.535013,-0.033082,"Tower Hamlets"
146191,"Enoteca Super Tuscan","8a Artillery Passage, London","E1 7LJ",533494,181661,51.518095,-0.077413,"Tower Hamlets"
146200,"Exit Bar","174 Brick Lane, London","E1 6RU",533892,182075,51.521731,-0.071522,"Tower Hamlets"
146223,"Festival Inn","Festival Inn Public House, 71 Grundy Street, London","E14 6AD",537795,181141,51.512399,-0.015666,"Tower Hamlets"
146274,"Galvaniser's PH","2 Devas Street, London","E3 3FD",537925,182387,51.523564,-0.013307,"Tower Hamlets"
146304,"Good Samaritan","87 Turner Street, London","E1 2AE",534622,181606,51.517343,-0.061186,"Tower Hamlets"
146307,"Goodmans Field","Goodman Field Public House Gro, 87-91 Mansell Street, London","E1 8AP",533838,180953,51.511661,-0.072726,"Tower Hamlets"
146312,Grapeshots,"2-3 Artillery Passage, London","E1 7LJ",533494,181661,51.518095,-0.077413,"Tower Hamlets"
146400,"Hope & Anchor","14 Newby Place, London","E14 0EY",538066,180805,51.509305,-0.011896,"Tower Hamlets"
146410,"Howling Hops","Unit 9a, Queens Yard, 43 White Post Lane, London","E9 5EN",537183,184525,51.542965,-0.023163,"Tower Hamlets"
146414,"Humble Grape","18-20 Mackenzie Walk, London","E14 4PH",537373,180253,51.504523,-0.022090,"Tower Hamlets"
146416,"Hungerford Arms","240 Commercial Road, London","E1 2NB",534832,181289,51.514444,-0.058282,"Tower Hamlets"
146418,"Hurk Ltd, Beer and BBQ","Unit 8, 29 White Post Lane, London","E9 5EN",537061,184549,51.543195,-0.024916,"Tower Hamlets"
146448,Indo,"133 Whitechapel Road, London","E1 1DT",534278,181645,51.517766,-0.066126,"Tower Hamlets"
146515,Juju's,"15 Hanbury Street, London","E1 6QR",533786,181906,51.520237,-0.073113,"Tower Hamlets"
146550,"Kings Arms","11a Buckfast Street, London","E2 6EY",534244,182490,51.525376,-0.066294,"Tower Hamlets"
146577,"KT Holding Ltd","60-62 Commercial Street, London","E1 6LT",533781,181598,51.517470,-0.073302,"Tower Hamlets"
146629,"Leman Street Tavern","Unit 3, North West Block, Goodman's Fields, London","E1 8PT",622675,-5527598,,,"Tower Hamlets"
146671,"London Cocktail Club Paradise Row","Railway Arches, 253 Paradise Row, London","E2 9LE",534941,182818,51.528158,-0.056128,"Tower Hamlets"
146672,"London Cocktail Club Sclater Street","Commercial Unit 12, Avant Garde Building, 29 Sclater Street, London","E1 6LB",533738,182305,51.523834,-0.073654,"Tower Hamlets"
146685,"Love Shack","Railway Arches, 298-299 Cambridge Heath Road, London","E2 9HA",534857,183266,51.532195,-0.057181,"Tower Hamlets"
146698,"Mad George Tavern","George Tavern, 373 Commercial Road, London","E1 0LA",535204,181289,51.514346,-0.052925,"Tower Hamlets"
146749,"Marquis Of Cornwallis","Marquis Of Cornwallis Public House, 304 Bethnal Green Road, London","E2 0AG",534349,182592,51.526268,-0.064742,"Tower Hamlets"
146780,Metropolis,"234 Cambridge Heath Road, London","E2 9NN",534891,183270,51.532232,-0.056675,"Tower Hamlets"
146819,"Moretown Belle","5 Thomas More Square, London","E1W 1YW",534183,180514,51.507634,-0.067924,"Tower Hamlets"
146820,"Morgan Arms","43 Morgan Street, London","E3 5AA",536443,182752,51.527195,-0.034515,"Tower Hamlets"
146827,"Mother Kelly's Bottle Shop & Tap Room","Railway Arch 251, Paradise Row, London","E2 9LE",534941,182818,51.528158,-0.056127,"Tower Hamlets"
146868,Mucci's,"Ground, Queen Mary University Of London, 327 Mile End Road, London","E1 4NS",536037,182320,51.523420,-0.040544,"Tower Hamlets"
146891,"Nags Head","Nags Head Public House, 17-19 Whitechapel Road, London","E1 1DU",534123,181555,51.517003,-0.068393,"Tower Hamlets"
146909,"Nelsons Head PH","32 Horatio Street, London","E2 7SB",533978,183094,51.530867,-0.069896,"Tower Hamlets"
146932,Nicolas,"Unit RP480, 1 Canada Square, London","E14 5AX",537557,180305,51.504938,-0.019434,"Tower Hamlets"
146937,"Ninety One - ground floor","91 Brick Lane, London","E1 6QL",533838,182072,51.521716,-0.072301,"Tower Hamlets"
146979,"Old Street Brewery","Unit 11, Gales Gardens, London","E2 0EJ",534906,182638,51.526550,-0.056701,"Tower Hamlets"
147042,"Pepper Saint Ontiod","21 Pepper Street, London","E14 9RP",537691,179329,51.496142,-0.017871,"Tower Hamlets"
147060,Perseverance,"Perseverance Public House, 110-112 Pritchards Road, London","E2 9AP",534489,183478,51.534196,-0.062402,"Tower Hamlets"
147108,"Poplar Blackwall & District Rowing Bar","Ferry Street, London","E14 3DT",538104,178321,51.486984,-0.012320,"Tower Hamlets"
147154,"Prince Regent","Prince Regent Public House, 81 Salmon Lane, London","E14 7PR",536339,181306,51.514226,-0.036572,"Tower Hamlets"
147155,"Princess of Prussia","15 Prescot Street, London","E1 8AZ",533982,180936,51.511474,-0.070659,"Tower Hamlets"
147161,"Prospect of Whitby","57 Wapping Wall, London","E1W 3SH",535354,180497,51.507202,-0.051068,"Tower Hamlets"
147178,"Queens Head","Queens Head Public House, 8 Flamborough Street, London","E14 7LS",536181,181241,51.513689,-0.038872,"Tower Hamlets"
147207,Redchurch,"107 Redchurch Street, London","E2 7DL",533812,182421,51.524859,-0.072544,"Tower Hamlets"
147276,"Royal Oak","73 Columbia Road, London","E2 7RG",534005,182934,51.529423,-0.069568,"Tower Hamlets"
147327,"Satan's Whiskers","343-345 Cambridge Heath Road, London","E2 9RA",534914,183030,51.530070,-0.056435,"Tower Hamlets"
147339,"Sebright Arms","Sebright Arms Public House, 31-35 Coate Street, London","E2 9AG",534444,183236,51.532033,-0.063128,"Tower Hamlets"
147344,"Senior Common Room Bar (Blizzard Bar)","Ground, Queen Mary University Of London, 327 Mile End Road, London","E1 4NS",536037,182320,51.523420,-0.040544,"Tower Hamlets"
147389,Simmons,"61 Royal Mint Street, London","E1 8LG",533976,180804,51.510289,-0.070795,"Tower Hamlets"
147401,"Sir Sydney Smith","22 Dock Street, London","E1 8JP",534129,180824,51.510432,-0.068584,"Tower Hamlets"
147406,"Slug and Lettuce","30a South Colonnade, London","E14 5EZ",537481,180236,51.504335,-0.020542,"Tower Hamlets"
147471,"Star of the East","805a Commercial Road, London","E14 7HG",536865,181109,51.512338,-0.029073,"Tower Hamlets"
147506,"Studio Spaces Ltd","Unit 2, 110 Pennington Street, London","E1W 2BB",534612,180694,51.509150,-0.061678,"Tower Hamlets"
147562,TapaVino,"Ground Floor, Unit 1, Block F, Lincoln Plaza, 20 Millharbour, London","E14 9FQ",537647,179578,51.498390,-0.018408,"Tower Hamlets"
147622,"The Beehive","104-106 Empson Street, London","E3 3LT",537887,182160,51.521525,-0.013944,"Tower Hamlets"
147624,"The Bell","50 Middlesex Street, London","E1 7EX",533633,181412,51.515825,-0.075505,"Tower Hamlets"
147627,"The Big Chill Bar","Unit CG002, Dray Walk, London","E1 6QL",533838,182072,51.521716,-0.072301,"Tower Hamlets"
147628,"The Birdcage","80 Columbia Road, London","E2 7QB",533930,182826,51.528470,-0.070690,"Tower Hamlets"
147630,"The Black Horse","40 Leman Street, London","E1 8EU",534009,181098,51.512923,-0.070208,"Tower Hamlets"
147638,"The Buxton","42 Osborn Street, London","E1 6TD",534015,181541,51.516903,-0.069954,"Tower Hamlets"
147639,"The Camel Public House","The Camel Public House, 277 Globe Road, London","E2 0JD",535274,182847,51.528339,-0.051333,"Tower Hamlets"
147646,"The Carpenters Arms","The Carpenters Arms, 135 Cambridge Heath Road, London","E1 5RN",535013,182249,51.523027,-0.055308,"Tower Hamlets"
147649,"The Coborn","6-8 Coborn Road, London","E3 2DA",536741,182762,51.527222,-0.030217,"Tower Hamlets"
147656,"The Craft Beer Co Limehouse","576-578 Commercial Road, London","E14 7JD",536092,181122,51.512642,-0.040200,"Tower Hamlets"
147657,"The Crown","223 Grove Road, London","E3 5SN",535902,183267,51.531963,-0.042124,"Tower Hamlets"
147658,"The Crown","The Crown Public House, 667 Commercial Road, London","E14 7LW",536233,181151,51.512868,-0.038158,"Tower Hamlets"
147659,"The Culpeper","40 Commercial Street, London","E1 6LP",533857,181478,51.516365,-0.072254,"Tower Hamlets"
147662,"The Dispensary","19a Leman Street, London","E1 8EN",533971,181235,51.514163,-0.070703,"Tower Hamlets"
147665,"The Dundee Arms","Dundee Arms Public House, 339 Cambridge Heath Road, London","E2 9LH",534946,182857,51.528507,-0.056041,"Tower Hamlets"
147673,"The Ferry House","Ferry House Public House, 26 Ferry Street, London","E14 3DT",538104,178321,51.486983,-0.012319,"Tower Hamlets"
147674,"The Florist Arms","Florists Arms Public House, 255 Globe Road, London","E2 0JD",535274,182847,51.528339,-0.051333,"Tower Hamlets"
147681,"The George","114-114a Glengall Grove, London","E14 3ND",538101,179294,51.495719,-0.011983,"Tower Hamlets"
147682,"The Golden Heart","110 Commercial Street, London","E1 6LZ",533710,181869,51.519923,-0.074222,"Tower Hamlets"
147684,"The Good Old Days","2-4 Hackney Road, London","E2 7NS",533509,182698,51.527420,-0.076804,"Tower Hamlets"
147687,"The Grapes PH","The Grapes PH, 76 Narrow Street, London","E14 8BP",536601,180682,51.508556,-0.033040,"Tower Hamlets"
147688,"The Green Goose","112 Anglo Road, London","E3 5HD",536865,183314,51.532153,-0.028217,"Tower Hamlets"
147691,"The Greenwich Pensioner","The Greenwich Pensioner, 28 Bazely Street, London","E14 0ES",538150,180856,51.509752,-0.010665,"Tower Hamlets"
147692,"The Griff Inn Bar & Kitchen","BSLA Building (St Bartholomew & The Royal London School of Medicine & Dentistry), 4 Newark Street, London","E1 2AT",534565,181526,51.516640,-0.062042,"Tower Hamlets"
147697,"The Gun","54 Brushfield Street, London","E1 6AG",533549,181757,51.518954,-0.076584,"Tower Hamlets"
147698,"The Gun","27 Cold Harbour, London","E14 9NS",538387,180048,51.502425,-0.007570,"Tower Hamlets"
147699,"The Hare","Hare Tavern Public House, 505 Cambridge Heath Road, London","E2 9BU",534827,183400,51.533424,-0.057546,"Tower Hamlets"
147700,"The Henry Addington","Henry Addington, 22-28 Mackenzie Walk, London","E14 4PH",537373,180253,51.504523,-0.022090,"Tower Hamlets"
147703,"The Horn of Plenty","Horn Of Plenty Public House, 36 Globe Road, London","E1 4DU",535630,182207,51.522502,-0.046436,"Tower Hamlets"
147711,"The Italian Job","Castle House, 129 Cadogan Terrace, London","E9 5HP",536921,184145,51.539607,-0.027093,"Tower Hamlets"
147717,"The Ledger Building","Ledger Building, 4 Hertsmere Road, London","E14 4AL",537241,180599,51.507655,-0.023856,"Tower Hamlets"
147718,"The Lighthouse","421 Wick Lane, London","E3 2JG",537309,183692,51.535441,-0.021672,"Tower Hamlets"
147719,"The Limehouse","29-30 Fishermans Walk, London","E14 4DH",537394,180409,51.505920,-0.021727,"Tower Hamlets"
147720,"The Little Driver","125 Bow Road, London","E3 2AN",537175,182828,51.527710,-0.023940,"Tower Hamlets"
147722,"The Lord Morpeth PH","402 Old Ford Road, London","E3 5NR",536330,183552,51.534421,-0.035833,"Tower Hamlets"
147723,"The Lord Nelson","Lord Nelson Public House, 1-1a Manchester Road, London","E14 3BD",538100,178380,51.487506,-0.012354,"Tower Hamlets"
147724,"The Lord Tredegar","50 Lichfield Road, London","E3 5AL",536576,182913,51.528618,-0.032536,"Tower Hamlets"
147725,"The Manor Arms","150 East India Dock Road, London","E14 0BP",537796,180973,51.510890,-0.015718,"Tower Hamlets"
147727,"The Marksman","254 Hackney Road, London","E2 7SJ",534058,183107,51.530974,-0.068739,"Tower Hamlets"
147731,"The Narrow","The Narrow, 44 Narrow Street, London","E14 8DQ",536044,180818,51.509922,-0.041023,"Tower Hamlets"
147736,"The Octagon, The Queens Building","327-329 Mile End Road, London","E1 4NT",536128,182340,51.523578,-0.039211,"Tower Hamlets"
147738,"The Old George","Old George Public House, 379 Bethnal Green Road, London","E2 0AN",534695,182702,51.527174,-0.059730,"Tower Hamlets"
147739,"The Old Ship","The Old Ship Public House, 17 Barnes Street, London","E14 7NW",536110,181265,51.513922,-0.039886,"Tower Hamlets"
147741,"The Oliver Conquest","70 Leman Street, London","E1 8EU",534009,181098,51.512923,-0.070208,"Tower Hamlets"
147745,"The Owl & The Pussycat","The Owl And The Pussycat Public House, 34 Redchurch Street, London","E2 7DP",533677,182356,51.524307,-0.074513,"Tower Hamlets"
147746,"The Pagination","9 Cabot Square, London","E14 4EB",537394,180409,51.505920,-0.021727,"Tower Hamlets"
147747,"The Palm Tree","127 Grove Road, London","E3 5RP",536128,182968,51.529221,-0.038969,"Tower Hamlets"
147752,"The Peacock","The Peacock Public House, 145 Aylward Street, London","E1 0QW",535651,181467,51.515848,-0.046418,"Tower Hamlets"
147762,"The Pride Of Spitalfields","3 Heneage Street, London","E1 5LJ",533960,181777,51.519037,-0.070656,"Tower Hamlets"
147765,"The Queen Adelaide","483 Hackney Road, London","E2 9ED",534747,183294,51.532482,-0.058741,"Tower Hamlets"
147772,"The Salmon & Ball","Salmon And Ball, 502 Bethnal Green Road, London","E2 0EA",534836,182692,51.527050,-0.057688,"Tower Hamlets"
147774,"The Shakespeare","The Shakespeare Public House, 460 Bethnal Green Road, London","E2 0EA",534836,182692,51.527050,-0.057688,"Tower Hamlets"
147775,"The Ship","290 Westferry Road, London","E14 3AG",537662,178430,51.488071,-0.018639,"Tower Hamlets"
147776,"The Sipping Room","16 Hertsmere Road, London","E14 4EF",537418,180544,51.507118,-0.021329,"Tower Hamlets"
147779,"The Star of Bethnal Green","The Star Of Bethnal Green, 359 Bethnal Green Road, London","E2 6LG",534492,182662,51.526863,-0.062655,"Tower Hamlets"
147780,"The Sun Tavern","Sun Public House, 441 Bethnal Green Road, London","E2 0AN",534695,182702,51.527174,-0.059730,"Tower Hamlets"
147783,"The Tea Merchant","25-27 Fishermans Walk, London","E14 4DH",537394,180409,51.505919,-0.021726,"Tower Hamlets"
147784,"The Ten Bells","84 Commercial Street, London","E1 6LY",533749,181777,51.519087,-0.073695,"Tower Hamlets"
147787,"The Urban Bar","176 Whitechapel Road, London","E1 1BJ",534883,181834,51.519329,-0.057340,"Tower Hamlets"
147789,"The Victoria","110 Grove Road, London","E3 5TH",536073,183122,51.530618,-0.039702,"Tower Hamlets"
147790,"The Victory","The Victory Public House, 27 Vyner Street, London","E2 9DQ",535012,183534,51.534575,-0.054830,"Tower Hamlets"
147795,"The White Swan and Cuckoo","White Swan And Cuckoo Public House, 97 Wapping Lane, London","E1W 2RW",534884,180283,51.505391,-0.057918,"Tower Hamlets"
147812,"Tooke Arms","Tooke Arms Public House, 165 Westferry Road, London","E14 8NH",537153,179533,51.498097,-0.025537,"Tower Hamlets"
147827,"Town of Ramsgate","62 Wapping High Street, London","E1W 2PN",534600,180051,51.503374,-0.062096,"Tower Hamlets"
147831,"Tracks and Records","94-98 Middlesex Street, London","E1 7EZ",533550,181527,51.516887,-0.076656,"Tower Hamlets"
147849,"Turners Old Star","14 Watts Street, London","E1W 2QG",534781,180278,51.505371,-0.059403,"Tower Hamlets"
147867,"Urban Bar/Jamboree","27 Three Colt Street, London","E14 8HH",536820,180981,51.511199,-0.029770,"Tower Hamlets"
147928,"Watermans Arms","1 Glenaffric Avenue, London","E14 3BW",538508,178529,51.488745,-0.006423,"Tower Hamlets"
147932,"Well and Bucket","Well And Bucket Public House, 143 Bethnal Green Road, London","E2 7DG",533904,182476,51.525331,-0.071197,"Tower Hamlets"
147934,"Wentworth Arms","Wentworth Arms, 127 Eric Street, London","E3 4SR",536522,182385,51.523887,-0.033518,"Tower Hamlets"
147948,"White Hart","White Hart Public House, 1 Mile End Road, London","E1 4TP",535029,181962,51.520436,-0.055202,"Tower Hamlets"
147949,"White Hart","White Hart Public House, 89 Whitechapel High Street, London","E1 7QX",533980,181439,51.515994,-0.070496,"Tower Hamlets"
147953,"White Swan","White Swan, 556 Commercial Road, London","E14 7JD",536092,181122,51.512642,-0.040200,"Tower Hamlets"
147954,"White Swan","White Swan Public House, 21-23 Alie Street, London","E1 8DA",533897,181178,51.513666,-0.071790,"Tower Hamlets"
147958,"White's Gentlemans Club","32-38 Leman Street, London","E1 8EW",533946,181217,51.514008,-0.071070,"Tower Hamlets"
147959,"Widows Son","75 Devons Road, London","E3 3PJ",537602,182234,51.522268,-0.018019,"Tower Hamlets"
147964,"Wine Library","All Hallows Parish House, 43 Trinity Square, London","EC3N 4DJ",533565,180806,51.510404,-0.076713,"Tower Hamlets"
147989,"Yeoman Warder Club","Tower Of London, Tower Hill, London","EC3N 4AE",533603,180570,51.508274,-0.076246,"Tower Hamlets"
147997,"Young Prince","448 Roman Road, London","E3 5LU",536474,183280,51.531942,-0.033863,"Tower Hamlets"
108464,"King George Sailing Club","Water Land King George Reservoir, Lea Valley Road, ENFIELD","E4 7PX",537554,194964,51.636671,-0.013730,"Waltham Forest"
148036,"31 Club","George Mitchell House (British Legion), 31 Dunton Road, Leyton","E10 7AF",537771,187917,51.573286,-0.013363,"Waltham Forest"
148143,"Bar 300","300 Hoe Street, Walthamstow","E17 9QD",537368,188898,51.582199,-0.018790,"Waltham Forest"
148202,"Boot Laces","596 Lea Bridge Road, Leyton","E10 7DN",537742,188043,51.574425,-0.013731,"Waltham Forest"
148329,"Chingford Golf Club","158 Station Road, Chingford","E4 6AN",539191,194697,51.633870,0.009803,"Waltham Forest"
148337,"Chingford Rugby Club Bar","291 Waltham Way, Chingford","E4 8AQ",536977,193666,51.625148,-0.022569,"Waltham Forest"
148462,"Dog & Duck Public House","222 Chingford Road, Walthamstow","E17 5AL",537576,190707,51.598413,-0.015082,"Waltham Forest"
148525,"Essex House","152-154 Station Road, Chingford","E4 6AN",539191,194697,51.633870,0.009803,"Waltham Forest"
148611,"Georgios Sports Bar","30 St James Street, Walthamstow","E17 7PF",536358,188737,51.580998,-0.033421,"Waltham Forest"
148671,"Hare & Hounds","278 Lea Bridge Road, Leyton","E10 7LD",536762,187421,51.569083,-0.028106,"Waltham Forest"
148685,"Heathcote & Star","344 Grove Green Road, Leytonstone","E11 4EA",538916,187040,51.565143,0.002803,"Waltham Forest"
148707,"Hoe Street Club & Institute","9a Hoe Street, Walthamstow","E17 4SD",537395,189714,51.589534,-0.018082,"Waltham Forest"
148819,"King William IV","816 High Road Leyton, Leyton","E10 6AE",537921,188076,51.574678,-0.011137,"Waltham Forest"
148845,"La Transilvania","299 Lea Bridge Road, Leyton","E10 7NE",536814,187499,51.569772,-0.027325,"Waltham Forest"
148884,"Leyton Star","116 High Road Leyton, Stratford","E15 2BX",538398,185849,51.554559,-0.005134,"Waltham Forest"
148885,"Leyton Technical","The Great Hall, 265b High Road Leyton, Leyton","E10 5QN",538169,186372,51.559323,-0.008229,"Waltham Forest"
148886,"Leytonstone Ex Servicemens Club","2b Harvey Road, Leytonstone","E11 3DB",539558,187353,51.567788,0.012183,"Waltham Forest"
148892,"Leytonstone Tavern","119 Harrow Road, Leytonstone","E11 3PX",539617,186408,51.559282,0.012659,"Waltham Forest"
148928,"Luna Lounge","7 Church Lane, Leytonstone","E11 1HG",539343,187398,51.568245,0.009101,"Waltham Forest"
